Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/primes?limit=800,920,52,3000.0,3192.75264844435,1437.617260031402,6545.197463827208,32.05,4.115635501786904,0.2326228761879554,3000,3600,4000,4200,4600,5400,5700,5800,6500,6500,6500
,Aggregated,920,52,3000.0,3192.75264844435,1437.617260031402,6545.197463827208,32.05,4.115635501786904,0.2326228761879554,3000,3600,4000,4200,4600,5400,5700,5800,6500,6500,6500
