Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/primes?limit=800,2394,137,4600.0,4416.949582715758,399.405593983829,10394.176909932867,32.007936507936506,10.239482388320955,0.58596870810358,4600,5100,5300,5500,6300,7100,8300,9200,9800,10000,10000
,Aggregated,2394,137,4600.0,4416.949582715758,399.405593983829,10394.176909932867,32.007936507936506,10.239482388320955,0.58596870810358,4600,5100,5300,5500,6300,7100,8300,9200,9800,10000,10000
