Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/primes?limit=800,3350,352,4000.0,4235.131544150315,913.7949519790709,12664.502054918557,30.304776119402984,14.162897190847568,1.488161137665177,4000,4600,5000,5200,6400,7900,9700,10000,11000,13000,13000
,Aggregated,3350,352,4000.0,4235.131544150315,913.7949519790709,12664.502054918557,30.304776119402984,14.162897190847568,1.488161137665177,4000,4600,5000,5200,6400,7900,9700,10000,11000,13000,13000
