Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/primes?limit=800,243,27,15000.0,14343.297238058292,22.51928998157382,77196.34494394995,29.732510288065843,1.0709559640031456,0.11899510711146064,15000,16000,20000,22000,31000,54000,77000,77000,77000,77000,77000
,Aggregated,243,27,15000.0,14343.297238058292,22.51928998157382,77196.34494394995,29.732510288065843,1.0709559640031456,0.11899510711146064,15000,16000,20000,22000,31000,54000,77000,77000,77000,77000,77000
