Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/primes?limit=800,1599,128,3100.0,9061.072895249346,90.65047302283347,76744.42806304432,30.961225766103816,6.810102598210176,0.5451489259355238,3100,11000,14000,15000,21000,29000,60000,60000,67000,77000,77000
,Aggregated,1599,128,3100.0,9061.072895249346,90.65047302283347,76744.42806304432,30.961225766103816,6.810102598210176,0.5451489259355238,3100,11000,14000,15000,21000,29000,60000,60000,67000,77000,77000
