Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/primes?limit=800,2366,0,3300.0,3382.029990846585,797.9935209732503,7196.237032068893,33.887573964497044,10.055001973060396,0.0,3300,3900,4300,4600,5100,5400,5600,6000,6900,7200,7200
,Aggregated,2366,0,3300.0,3382.029990846585,797.9935209732503,7196.237032068893,33.887573964497044,10.055001973060396,0.0,3300,3900,4300,4600,5100,5400,5600,6000,6900,7200,7200
