Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/primes?limit=800,1626,152,14000.0,18602.243599940943,2.445545978844166,91803.98558080196,30.06150061500615,6.8731114849306865,0.6425048866601872,14000,15000,17000,18000,25000,60000,61000,67000,75000,92000,92000
,Aggregated,1626,152,14000.0,18602.243599940943,2.445545978844166,91803.98558080196,30.06150061500615,6.8731114849306865,0.6425048866601872,14000,15000,17000,18000,25000,60000,61000,67000,75000,92000,92000
