Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/primes?limit=800,460,0,1400.0,1390.0708496616141,764.4035469274968,2701.1512441094965,33.93478260869565,2.0664835600721694,0.0,1400,1500,1500,1600,1700,1800,1800,2600,2700,2700,2700
,Aggregated,460,0,1400.0,1390.0708496616141,764.4035469274968,2701.1512441094965,33.93478260869565,2.0664835600721694,0.0,1400,1500,1500,1600,1700,1800,1800,2600,2700,2700,2700
