Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/primes?limit=800,230,0,590.0,616.6270444422718,375.0176611356437,2296.9451339449733,33.926086956521736,1.037654373043747,0.0,590,600,690,690,790,800,1400,2300,2300,2300,2300
,Aggregated,230,0,590.0,616.6270444422718,375.0176611356437,2296.9451339449733,33.926086956521736,1.037654373043747,0.0,590,600,690,690,790,800,1400,2300,2300,2300,2300
