Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/primes?limit=800,2400,268,2900.0,2972.509889492843,206.89535979181528,10300.228306092322,30.036666666666665,10.274917389398786,1.147365775149531,2900,3200,3500,3600,4300,5800,7200,8300,10000,10000,10000
,Aggregated,2400,268,2900.0,2972.509889492843,206.89535979181528,10300.228306092322,30.036666666666665,10.274917389398786,1.147365775149531,2900,3200,3500,3600,4300,5800,7200,8300,10000,10000,10000
