Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/primes?limit=800,541,33,1800.0,9758.127985785539,91.42448497004807,86290.30660795979,31.54898336414048,2.344160939517927,0.14298948429591793,1800,3100,6000,6800,45000,56000,64000,64000,86000,86000,86000
,Aggregated,541,33,1800.0,9758.127985785539,91.42448497004807,86290.30660795979,31.54898336414048,2.344160939517927,0.14298948429591793,1800,3100,6000,6800,45000,56000,64000,64000,86000,86000,86000
